ID,eta,pt,p,phi,motherPDG,nClusters,pDca,chi2,chi2MatchMCHMID,chi2MatchMCHMFT,isPrompt
1105379,-2.94153,0.474404,4.50628,-0.38811,321,10,81.7314,0.330078,0.996094,-1,1
473098,-3.47412,0.298629,4.82292,-0.915852,223,10,69.9515,0.170898,4.6875,-1,1
473099,-2.91055,0.665043,6.12551,0.757958,223,12,28.5914,0.0654297,0.84375,-1,1
502940,-2.6939,0.588041,4.36824,0.353905,411,10,25.2234,0.119629,1.78125,-1,1
544532,-3.00941,0.182564,1.85528,-0.939695,211,9,47.627,0.332031,4.15625,-1,1
585420,-3.47963,0.62202,10.1012,-1.4691,321,10,131.684,0.118164,0.78125,-1,1
723988,-4.11042,0.144307,4.40056,-1.17072,211,10,19.4928,0.198242,1.09375,-1,1
724468,-3.48808,0.253559,4.15248,0.54286,211,10,61.7679,0.143555,0.302734,-1,0
737288,-2.98117,0.272268,2.69023,3.00438,211,11,74.5167,0.21875,5.0625,-1,1
758108,-2.70336,0.339776,2.54777,0.266994,321,10,29.1374,0.169922,6.5,-1,1
842456,-3.21637,0.218337,2.72677,2.12706,211,10,36.7707,0.332031,0.304688,-1,1
885429,-3.15434,0.288288,3.38455,-2.98613,211,11,27.0692,0.121582,1.28125,-1,0
1079498,-2.74016,0.405103,3.15048,0.149337,321,10,41.6893,0.212891,2.70312,-1,1
1198938,-2.78073,0.565199,4.57609,-0.879764,421,10,59.5858,0.130859,1.46875,-1,1
1208527,-2.58884,0.277846,1.8601,-1.10197,211,9,76.7968,0.589844,9.8125,-1,1
1252180,-3.20835,0.381449,4.72589,0.841444,211,11,95.0736,1.5,0.369141,-1,1
1472337,-3.27084,0.380245,5.0138,2.75418,211,11,94.2875,0.206055,1.9375,-1,1
1600071,-4.42681,0.0683396,2.85919,2.82521,211,10,50.9598,0.168945,1.86719,-1,1
1604837,-3.27791,0.474349,6.29885,0.508335,211,8,6.61832,0.232422,0.367188,-1,1
1632797,-2.34479,0.410051,2.15829,-0.432417,211,11,162.289,0.394531,1.20312,-1,1
1634792,-3.48688,0.215216,3.52035,-3.08663,411,9,20.5901,0.472656,1,-1,1
1696659,-2.76374,0.274826,2.18789,-2.12159,223,10,106.795,0.137695,3.03125,-1,1
41071,-3.38945,0.456074,6.76887,0.453489,321,10,57.1102,0.0527344,0.742188,-1,1
43923,-3.18284,0.367651,4.44061,-1.32347,211,11,36.4042,0.0776367,1.25781,-1,1
82832,-3.61202,0.34325,6.36175,1.251,321,10,26.777,0.21582,1.29688,-1,1
114619,-3.20246,0.262228,3.22981,0.56546,211,11,32.3855,0.133789,1.33594,-1,1
115977,-3.22368,0.876525,11.0267,-0.283351,211,10,202.326,0.0810547,1.33594,-1,1
122548,-3.62863,0.185675,3.49886,2.41994,211,12,11.1901,0.261719,4.40625,-1,1
211760,-2.76712,1.04543,8.35066,-2.94108,211,9,140.638,0.188477,0.460938,-1,1
318804,-3.04556,0.450209,4.74278,0.815953,211,11,99.0549,0.200195,1.79688,-1,1
376850,-3.36365,0.718723,10.396,-0.530123,211,10,128.895,0.170898,0.636719,-1,1
426381,-2.79448,0.823068,6.75544,-2.08484,211,11,286.099,0.104492,0.460938,-1,1
482271,-3.33144,0.422573,5.91905,-1.30348,211,10,52.4933,0.244141,1.125,-1,1
772068,-3.05444,0.254885,2.70897,-1.08271,411,10,51.8383,0.202148,3.17188,-1,1
818238,-2.98956,0.32789,3.26698,-0.999843,211,10,70.8376,0.129883,1.74219,-1,0
875658,-3.91332,0.966608,24.2062,2.93761,411,10,186.493,0.0515137,0.0966797,-1,1
910893,-3.65722,0.443002,8.58966,2.3172,321,10,29.5014,0.0717773,1.24219,-1,1
999328,-2.8036,0.262329,2.17268,-1.01472,211,9,19.9708,0.21582,3.125,-1,0
1155437,-3.67704,0.241424,4.7747,0.590792,211,10,157.464,0.255859,0.3125,-1,1
1185394,-3.67194,1.11714,21.9818,0.203094,321,10,84.8126,0.0617676,0.578125,-1,1
1578544,-2.59864,1.02438,6.92476,1.91228,431,12,57.0318,0.0927734,0.609375,-1,1
1586541,-3.9089,0.565043,14.0878,0.113861,321,11,45.6261,0.0991211,0.320312,-1,1
1633107,-3.58651,0.174923,3.16047,-2.57652,211,11,30.1342,0.105957,2.65625,-1,1
79097,-2.44739,0.74984,4.36583,1.45444,211,9,305.063,0.464844,1.41406,-1,1
99660,-3.5847,0.221669,3.99782,0.981381,211,11,57.8334,0.115234,0.84375,-1,1
304792,-3.20482,0.5398,6.66424,0.0133146,211,11,159.419,0.166992,0.628906,-1,1
382753,-3.20667,0.212052,2.6228,-0.859473,321,10,12.6663,0.174805,1.35938,-1,1
401592,-3.24223,0.242971,3.11366,-2.83034,211,11,38.0375,0.298828,0.152344,-1,1
442252,-3.19882,0.835918,10.2586,1.66138,411,10,83.3225,0.0498047,0.863281,-1,1
560953,-3.84061,0.123359,2.87272,2.87518,211,11,100.043,0.445312,0.0942383,-1,1
665797,-3.06393,0.293936,3.15367,-3.13627,321,10,66.3394,0.22168,0.382812,-1,1
674079,-3.75806,0.517662,11.1008,2.81963,4122,12,127.455,0.0830078,2.125,-1,1
681345,-3.43968,0.162013,2.52814,-0.166238,211,12,33.0622,0.233398,0.675781,-1,1
692516,-3.12743,0.656305,7.5013,1.04484,321,9,190.347,1.16406,0.318359,-1,1
740845,-4.09928,0.133594,4.02878,2.4335,211,9,12.8103,0.11377,0.259766,-1,0
835693,-2.4135,0.922003,5.19203,-2.46899,211,9,117.237,0.102539,0.5,-1,1
1145542,-3.06404,0.334531,3.58962,2.55455,321,11,39.7631,0.339844,1.97656,-1,1
11115,-2.885,0.373996,3.35837,-2.15772,321,11,49.5192,0.328125,1.14844,-1,1
185512,-3.44586,0.315053,4.94667,2.9641,211,10,86.406,0.224609,0.333984,-1,1
281668,-3.33048,0.39309,5.50082,-2.23825,211,10,35.4025,0.108887,2.39062,-1,1
290768,-3.53871,0.785577,13.5322,0.64445,211,10,97.2324,0.09375,1.40625,-1,0
433464,-3.3589,0.992008,14.2811,-1.11184,211,10,49.2866,0.213867,1.07031,-1,1
473145,-3.68658,0.378873,7.56479,-2.62064,211,10,57.2075,0.0634766,0.451172,-1,1
483997,-3.58375,0.319376,5.75452,2.6511,211,12,113.829,0.180664,1.41406,-1,0
500458,-3.10983,0.362286,4.06879,-1.02817,211,12,65.2585,0.0737305,1.45312,-1,1
510541,-3.15095,0.870841,10.1893,-0.118664,211,12,40.0186,0.171875,0.365234,-1,0
552255,-3.27838,0.335325,4.45488,2.58713,321,10,67.4214,0.244141,1.01562,-1,1
555322,-3.44923,0.353652,5.57143,-2.37524,211,10,84.0149,0.117676,0.566406,-1,1
585936,-3.17113,0.975819,11.6495,0.269628,211,10,229.342,0.120117,0.609375,-1,0
616205,-3.3616,0.533264,7.6977,-2.98837,211,10,50.1049,0.271484,0.945312,-1,1
644135,-4.19971,0.249452,8.317,2.19161,321,10,72.3315,0.271484,1.15625,-1,1
796115,-3.45826,0.501869,7.97797,-1.20974,411,11,11.8092,0.125,1.73438,-1,1
802736,-4.03364,0.150843,4.2601,-0.233783,211,10,25.9231,0.292969,0.628906,-1,1
822901,-3.81452,0.433393,9.83305,2.95624,211,12,56.1464,0.0947266,1.42969,-1,0
889235,-2.97956,0.417193,4.11562,-0.311049,211,10,99.6868,0.217773,0.484375,-1,1
889634,-3.63705,0.356267,6.77012,1.34865,211,10,30.2632,0.0893555,0.570312,-1,1
992110,-3.13577,0.933774,10.7617,-0.528722,211,10,23.6357,0.15625,0.945312,-1,1
1034067,-3.28638,0.644583,8.63203,3.00877,321,11,63.2845,0.168945,1.0625,-1,1
1078514,-3.39463,0.241623,3.60467,-2.60089,211,10,51.9454,0.255859,0.138672,-1,0
1259911,-3.38392,0.234701,3.46419,-0.640635,211,10,22.7073,0.12793,0.144531,-1,1
115488,-2.9191,0.533855,4.95916,-0.818193,211,10,141.041,0.11084,0.172852,-1,1
134172,-3.31508,0.825141,11.3709,-0.817652,211,10,79.4971,0.065918,0.601562,-1,1
238467,-3.11945,0.611937,6.93881,1.61096,411,11,58.1704,0.149414,0.048584,-1,1
252135,-3.42433,0.742298,11.4071,-2.28944,321,10,97.5262,0.144531,0.223633,-1,1
355004,-2.90731,0.939557,8.62616,-1.99995,521,10,113.627,0.110352,0.355469,-1,1
403819,-4.24266,0.1395,4.85508,-1.72197,211,10,100.693,0.0917969,0.917969,-1,1
532420,-3.46017,0.297221,4.73382,-1.24473,321,10,171.141,0.164062,0.482422,-1,1
588055,-3.73856,0.182417,3.83636,0.870854,211,10,39.4823,0.0617676,1.00781,-1,1
604196,-3.19813,0.273815,3.358,-0.912251,211,11,27.1809,0.196289,0.12207,-1,1
666748,-2.85433,0.326817,2.84664,2.70433,321,11,113.472,0.267578,1.75781,-1,1
722811,-3.07114,0.292613,3.16209,-3.11908,321,14,18.3619,0.324219,2.8125,-1,1
739156,-2.89441,0.495224,4.48878,2.51703,211,10,66.6023,0.318359,0.847656,-1,0
803756,-3.28428,0.666179,8.90259,-1.08117,211,10,146.578,0.200195,0.757812,-1,1
829497,-3.39522,0.609887,9.10396,-3.12793,411,9,167.384,0.0319824,1.10938,-1,1
1068595,-2.67986,0.368743,2.70133,2.52776,211,11,68.9882,0.181641,13.0625,-1,1
1095483,-3.21469,0.506586,6.31607,0.792131,211,10,151.128,0.0839844,0.0869141,-1,1
1225622,-3.05703,0.921381,9.81794,-2.11912,411,10,90.8755,0.189453,0.980469,-1,1
1234777,-2.63102,1.03742,7.24117,0.831543,411,10,159.073,0.267578,1.19531,-1,1
1242933,-3.41308,0.293999,4.46756,1.1031,321,9,93.6985,0.863281,1.11719,-1,1
1259807,-3.53633,0.696599,11.971,2.99876,421,10,46.5842,0.0698242,0.628906,-1,0
136875,-3.3323,0.975819,13.6801,-1.19093,211,10,41.3051,0.057373,1.09375,-1,0
368497,-2.37956,0.614185,3.34507,0.843853,411,9,47.0482,0.427734,3.64062,-1,0
422706,-3.45279,0.482052,7.62125,2.29168,411,10,73.8728,0.081543,0.503906,-1,1
470760,-2.79257,0.292676,2.39764,2.53002,211,11,86.9263,0.203125,0.617188,-1,1
532864,-3.33544,0.205602,2.89142,-3.07954,321,10,60.9852,0.118652,1.21094,-1,1
544785,-3.52344,0.340765,5.78112,-0.588091,211,10,68.3159,0.347656,0.691406,-1,0
707423,-3.34427,0.718849,10.1988,2.65619,421,10,53.7286,0.0737305,0.204102,-1,1
750792,-3.3668,1.37254,19.9157,2.14444,511,10,372.715,0.0495605,1.21094,-1,1
944792,-2.86393,0.316783,2.78567,-2.35191,211,11,72.2075,0.137695,1.16406,-1,0
957228,-2.70269,0.558076,4.1819,1.29767,211,10,44.1296,0.134766,0.792969,-1,0
1026562,-2.7358,0.41038,3.17775,0.525847,130,10,147.028,0.121094,2.96875,-1,0
1035456,-3.31791,0.432022,5.97031,-0.614324,211,10,151.205,0.102051,0.0639648,-1,1
1154310,-3.18278,0.538983,6.50964,1.92251,211,10,42.4244,0.117188,0.419922,-1,1
28107,-3.58543,0.362253,6.53805,-0.590205,211,10,26.8529,0.0756836,0.0874023,-1,0
429306,-3.54248,0.399337,6.9048,3.08022,211,10,53.2609,0.101074,0.189453,-1,1
444841,-3.02635,0.195085,2.01622,-0.518888,321,9,72.6008,1.22656,5.28125,-1,0
470229,-2.81138,0.393128,3.28124,2.72786,211,11,205.414,0.273438,1.32031,-1,1
528006,-2.92659,0.643823,6.02537,0.840343,211,11,68.1429,0.378906,1.10156,-1,1
590800,-3.04198,0.487561,5.11803,2.34126,211,10,66.2468,0.0317383,0.375,-1,1
626721,-2.76568,0.476723,3.80253,2.102,211,10,10.6158,0.263672,0.6875,-1,1
641092,-2.76171,0.613311,4.87277,0.851888,211,11,46.6655,0.263672,0.878906,-1,1
753762,-3.53641,0.322901,5.54949,-0.729677,321,11,79.4294,0.117188,3.09375,-1,1
754898,-2.95952,0.67098,6.48856,1.97412,211,10,68.5121,0.103516,1.45312,-1,1
829505,-3.76591,0.405545,8.76506,-0.826127,211,10,88.7987,0.253906,0.785156,-1,1
847616,-2.90075,0.837114,7.63565,0.446045,321,11,14.2103,0.246094,0.308594,-1,1
865961,-2.94669,0.524994,5.01244,0.383507,211,10,80.6025,0.273438,1.25,-1,1
1007537,-3.47242,0.253089,4.08052,-1.26459,211,11,100.375,0.131836,1.14844,-1,1
1104898,-2.92925,1.41988,13.3235,2.38322,211,11,346.359,0.0771484,1.21094,-1,1
1179011,-3.54856,0.163213,2.83925,0.100375,211,10,43.0503,0.351562,0.613281,-1,1
1228318,-4.11619,0.375298,11.5107,-0.725301,211,12,125.029,0.104004,1.625,-1,0
1233529,-3.22935,0.41357,5.23225,-2.03028,211,10,95.8461,0.11084,0.494141,-1,1
1333583,-2.74213,0.378768,2.95145,0.0822045,321,11,34.7471,0.150391,2.67188,-1,1
1398381,-3.33367,0.640901,8.99721,-0.963574,321,10,66.2778,0.120605,0.104004,-1,1
1457590,-2.82904,0.753495,6.40028,1.89467,211,12,47.7914,0.0546875,0.800781,-1,1
1583242,-3.83132,0.196602,4.5361,-1.21491,421,12,65.3082,0.131836,0.71875,-1,1
1600029,-2.42754,0.374989,2.14103,-2.51967,211,10,64.2251,0.214844,1.41406,-1,1
1624869,-3.58889,0.689098,12.48,-0.344473,211,10,40.0473,0.110352,1.36719,-1,1
69211,-3.41072,0.227202,3.44438,-1.08103,211,10,42.0977,0.219727,0.691406,-1,1
101457,-4.12174,0.116403,3.59004,-0.509882,211,13,48.1213,0.257812,1.54688,-1,1
103205,-2.90326,0.483361,4.41995,1.75665,211,10,176.619,4.25,0.277344,-1,1
140121,-3.25811,0.367585,4.78575,-2.73475,211,10,29.9978,0.170898,1.21094,-1,1
164854,-3.36732,1.57342,22.8423,0.00876746,211,12,259.012,0.0922852,0.773438,-1,1
188207,-3.50754,0.457092,7.63251,1.46191,211,10,67.0767,0.141602,1.21094,-1,0
287441,-3.69665,0.183315,3.69718,2.95624,321,11,41.2692,0.328125,1.23438,-1,1
344749,-3.27693,0.398056,5.28063,-0.916617,421,11,70.3462,0.151367,0.757812,-1,1
376030,-3.05202,0.211069,2.2379,-2.25209,321,10,35.2112,0.122559,2.42188,-1,1
402898,-3.79374,0.614093,13.6466,2.73645,211,12,135.36,0.105469,0.554688,-1,0
412236,-3.37214,0.14737,2.14976,-1.90092,321,11,74.7096,0.0908203,3.32812,-1,1
433490,-3.59742,0.378838,6.91973,1.76146,211,10,18.9546,0.204102,2.48438,-1,0
471134,-3.14719,0.582895,6.79465,2.24538,211,12,159.657,0.494141,0.917969,-1,1
567885,-2.91934,0.48675,4.52264,-2.92056,211,10,48.9905,0.124023,0.515625,-1,1
585562,-3.4992,1.02323,16.9442,0.277457,521,10,190.793,0.101074,0.15625,-1,1
645871,-3.42299,0.191796,2.94347,-2.83454,321,12,51.2411,0.291016,1.21094,-1,1
670693,-2.60264,0.565121,3.83532,-2.53651,211,11,83.6215,0.177734,1.00781,-1,1
697009,-2.98645,0.636618,6.3234,0.260093,211,10,37.8932,0.205078,0.878906,-1,0
750185,-3.34214,0.402121,5.69299,-0.356733,211,11,133.389,0.130859,0.53125,-1,1
802762,-3.03299,0.441142,4.58948,-2.27313,411,11,8.31046,0.212891,0.574219,-1,1
827185,-2.67444,0.509548,3.71287,-2.61548,211,10,193.001,0.345703,0.496094,-1,1
890905,-3.42647,0.599006,9.2248,-2.34566,211,10,147.908,0.0893555,0.648438,-1,1
971021,-3.05822,0.313126,3.34053,0.859553,211,10,57.4882,0.291016,0.746094,-1,1
1040877,-2.75914,0.302914,2.40053,0.309766,211,10,50.6635,0.179688,9.25,-1,1
1133819,-3.31272,0.828144,11.3854,2.24302,211,10,74.8479,0.117676,0.267578,-1,0
1168750,-3.8064,0.115095,2.59022,0.13391,211,11,17.1825,0.173828,1.27344,-1,1
1177594,-3.57602,0.214833,3.84112,1.24883,211,10,25.1489,0.0844727,0.917969,-1,1
1267035,-3.2078,0.284267,3.51993,-0.0251159,411,11,15.81,0.0922852,0.105957,-1,1
101525,-3.32911,0.256561,3.58534,-2.38932,211,10,24.0475,0.133789,1.34375,-1,0
150190,-3.6987,0.166261,3.3601,2.72807,411,10,33.6035,0.316406,0.193359,-1,1
179604,-3.25003,0.403507,5.21129,3.07525,321,12,53.4852,0.0717773,1.30469,-1,1
280759,-3.24235,0.195532,2.50602,-3.09843,211,11,48.9548,0.285156,1.82031,-1,1
288211,-2.93485,0.414869,3.91468,-0.441158,211,10,52.015,0.273438,1.32812,-1,1
321444,-2.28204,0.41715,2.06463,-1.96125,211,11,142.03,0.175781,3.3125,-1,1
414931,-3.54205,0.496545,8.58196,0.904754,211,10,80.9667,0.0874023,0.291016,-1,1
424157,-3.82557,0.511169,11.7264,-1.55245,211,10,118.237,0.0844727,0.110352,-1,1
487190,-2.82339,0.737486,6.22926,0.303494,211,10,251.493,0.226562,1.29688,-1,1
505805,-3.25041,0.217087,2.80474,2.73349,211,9,66.1122,0.380859,0.699219,-1,1
556664,-3.19839,0.324667,3.98266,-0.647189,211,10,37.8497,0.0917969,1,-1,0
583977,-2.6702,0.709633,5.14911,0.876977,211,11,208.826,0.0771484,0.480469,-1,1
583803,-3.32529,0.180887,2.51821,0.117781,211,11,37.6973,0.0913086,1.1875,-1,0
687541,-3.46811,0.52325,8.40009,-2.82301,211,11,16.1978,0.147461,1.33594,-1,1
714887,-2.67258,0.349697,2.54341,-0.427669,321,10,94.1885,0.135742,0.964844,-1,1
841412,-2.52152,1.22837,7.69444,-0.87109,211,10,93.1874,0.0732422,0.570312,-1,1
877719,-3.79008,0.934307,20.6867,-1.97128,211,10,46.7742,0.186523,0.174805,-1,1
1006692,-2.93039,0.68771,6.46048,-0.786493,211,9,289.348,0.125977,1.875,-1,0
1069603,-3.05799,0.2185,2.3305,3.13344,211,10,35.0398,0.0698242,3.73438,-1,1
1129436,-2.80062,1.33594,11.0319,3.07927,421,11,68.9688,0.162109,1.34375,-1,1
1155750,-3.38203,0.563256,8.29802,0.421311,321,9,112.945,0.177734,0.378906,-1,1
1169923,-2.6618,0.31985,2.30162,0.0880079,211,10,60.0733,0.412109,0.492188,-1,1
1233851,-2.66782,0.664234,4.80837,-0.205573,211,10,56.5256,0.236328,0.632812,-1,1
501932,-3.22722,0.531914,6.7152,0.220001,211,10,30.0367,0.123047,0.267578,-1,1
570874,-3.20163,0.405745,4.99333,1.21191,211,10,72.7087,0.139648,1.38281,-1,1
583814,-3.60607,0.238472,4.39365,1.83264,211,13,73.8351,0.330078,0.287109,-1,1
603967,-3.03944,0.300911,3.15075,1.97046,431,11,78.6802,0.204102,0.910156,-1,1
609260,-3.19072,0.479401,5.83598,0.742972,130,9,30.1976,0.0500488,1.3125,-1,0
726960,-3.42524,0.301265,4.63382,0.244246,321,10,40.696,0.132812,0.925781,-1,1
893713,-3.73171,0.933349,19.4951,2.30764,321,10,111.165,0.0722656,0.166992,-1,1
900504,-3.41816,0.606411,9.26171,-2.58567,321,10,94.9517,0.0698242,1.00781,-1,1
935012,-3.28609,0.223434,2.99128,-0.54989,211,10,52.1346,0.208008,4.40625,-1,1
1101630,-3.36428,0.225179,3.25914,-2.26112,211,11,22.9869,0.289062,0.953125,-1,1
1110915,-3.01688,0.364737,3.73424,0.209689,211,10,27.898,0.460938,1.83594,-1,1
1129477,-3.34216,0.26859,3.80262,-2.70236,211,11,25.6841,1.19531,0.273438,-1,1
1156404,-3.68356,0.350325,6.97376,1.85656,211,11,46.8721,0.0849609,1.0625,-1,0
1276035,-3.68789,0.717087,14.3366,-3.03292,321,9,82.3616,0.100586,0.796875,-1,1
1296038,-3.89659,0.200215,4.93074,0.0188102,211,11,41.5599,0.108887,1.36719,-1,1
1295440,-3.05545,0.439957,4.68066,0.0473873,211,10,124.383,0.261719,1.63281,-1,0
1347813,-2.95456,0.41732,4.01573,-2.75487,411,10,69.647,0.162109,1.75,-1,1
1435976,-2.75516,0.332981,2.6284,-0.0870399,211,10,65.4598,0.144531,11,-1,0
1465128,-3.3707,0.407724,5.93916,1.15241,211,11,42.4982,0.0634766,1.0625,-1,1
1465917,-3.43201,0.304875,4.72114,2.36618,211,13,66.9884,0.390625,3.0625,-1,0
1499336,-3.32973,0.23355,3.26581,2.26702,211,10,51.652,0.118652,1.21875,-1,1
1543511,-3.13653,0.601292,6.9351,1.06825,211,11,51.6505,0.0991211,0.486328,-1,0
71592,-3.45855,0.449813,7.15253,2.47651,211,10,28.2334,0.211914,1.82031,-1,1
169925,-3.21721,0.357667,4.47058,1.84364,211,11,36.3865,0.277344,0.314453,-1,0
170973,-2.78567,0.390132,3.17418,2.42186,211,10,45.1055,0.310547,3.46875,-1,0
218655,-2.86753,0.213111,1.88074,-1.12112,211,10,62.5947,0.306641,2.15625,-1,1
221455,-2.96372,1.23532,11.9959,0.135652,321,12,91.9287,0.0761719,0.75,-1,1
242326,-3.54024,0.22852,3.94246,-2.04493,211,11,110.456,0.0405273,2.57812,-1,1
280210,-2.76289,0.506492,4.02881,-0.549596,421,11,129.43,0.296875,0.542969,-1,1
306425,-2.9079,0.392262,3.60349,-2.95766,321,10,58.3729,0.492188,0.75,-1,1
344230,-3.62794,0.422835,7.96234,-0.440802,411,11,58.0364,0.174805,0.404297,-1,1
391597,-3.19996,0.20368,2.50244,0.295118,211,11,72.6493,0.120605,1.72656,-1,1
392184,-3.4893,0.388725,6.37384,2.22987,211,10,175.306,0.105957,1.03125,-1,0
411555,-2.90246,0.630493,5.76078,0.539469,321,10,107.149,0.059082,0.185547,-1,1
471545,-3.5689,0.86927,15.432,-2.33833,321,10,42.7659,0.160156,1.03906,-1,1
483443,-2.6696,0.582108,4.22131,-2.66211,211,10,151.466,0.139648,1.96094,-1,1
573506,-3.24854,0.376332,4.8531,-2.58073,211,10,87.777,0.4375,1.33594,-1,1
577794,-3.16218,0.457143,5.40897,-0.397337,211,10,128.804,0.0849609,1.14844,-1,1
620280,-3.30576,0.159253,2.17428,2.35618,211,11,34.2745,0.209961,0.652344,-1,1
775371,-4.25858,0.220381,7.79309,1.82247,321,10,126.463,0.121094,0.330078,-1,1
926503,-3.13331,0.429575,4.93869,0.533775,211,10,52.2257,0.111816,1.11719,-1,1
965636,-3.02277,0.431158,4.44025,2.53883,211,12,80.202,0.1875,0.964844,-1,1
1018574,-3.83941,0.72779,16.9283,1.25392,421,10,79.1705,0.0581055,1.72656,-1,1
1076347,-2.5029,0.364997,2.24467,-1.91373,211,10,59.6857,0.189453,1.79688,-1,0
1190255,-3.03566,0.377372,3.93651,1.9547,321,10,74.1921,0.15625,0.808594,-1,1
1242879,-3.34605,0.215602,3.06429,3.00757,321,10,80.7324,0.128906,1.22656,-1,1
1283603,-3.73127,0.479906,10.0195,-1.10196,321,11,77.1151,0.0600586,0.0976562,-1,1
74463,-3.26203,0.250275,3.27118,2.87259,211,12,53.4316,0.0947266,1.0625,-1,1
79549,-2.69678,0.81133,6.04411,0.165874,211,11,55.5671,0.15918,0.207031,-1,1
84399,-2.74357,0.391812,3.05744,2.57592,211,10,29.8385,0.269531,4.28125,-1,0
242865,-3.28401,1.016,13.5738,1.11881,521,10,32.9962,0.0615234,1.21094,-1,1
326214,-3.0908,10.3182,113.707,2.51343,511,10,52.1102,0.11084,0.439453,-1,1
369030,-2.92212,0.278129,2.59139,2.68371,211,10,6.77881,0.113281,4.1875,-1,1
418389,-2.99372,0.548804,5.49075,0.128717,211,11,57.3525,0.0603027,0.542969,-1,1
450672,-3.72102,0.146328,3.02391,0.923963,211,11,58.199,0.134766,0.976562,-1,1
567531,-3.43281,0.36516,5.65922,0.143658,411,10,79.2457,0.121582,0.761719,-1,1
584917,-3.77582,0.205995,4.49648,-2.58562,321,11,28.7314,0.101562,0.0634766,-1,1
769678,-2.64135,0.484333,3.41538,-1.33485,411,11,16.7341,0.120117,9.125,-1,1
805292,-3.79371,0.228189,5.07076,2.34173,211,10,35.8859,0.330078,1.85938,-1,1
807358,-3.03397,0.252902,2.63368,2.37313,211,10,8.94972,0.333984,1.32031,-1,1
991730,-3.26066,0.296726,3.87302,0.588607,130,11,22.9441,0.419922,2.96875,-1,0
994103,-3.08998,1.8148,19.9829,-0.148962,321,10,56.4694,0.150391,0.878906,-1,1
1128923,-2.87029,0.290661,2.57218,-3.1311,211,10,98.8838,0.0917969,2.39062,-1,1
1176714,-3.58367,0.18232,3.28478,2.53416,211,11,24.7528,0.178711,1.98438,-1,0
1216700,-3.78918,0.301531,6.67025,-0.242481,211,11,45.4286,0.223633,0.570312,-1,0
269134,-2.47065,0.77283,4.604,0.697751,211,10,68.8225,0.208984,1.25781,-1,0
295728,-3.29672,0.737088,9.97311,-2.40038,321,11,22.8123,0.175781,0.875,-1,1
498946,-2.46648,0.396861,2.35454,1.26094,321,10,117.532,0.119141,1.10156,-1,1
632153,-3.23066,0.783024,9.91931,-1.90193,431,12,26.389,0.112793,0.5,-1,1
687666,-2.81684,0.624438,5.24018,-2.38622,321,10,209.016,0.234375,1.21094,-1,1
893383,-3.2456,0.460898,5.92624,0.0301819,211,12,52.0646,0.199219,0.412109,-1,1
982166,-3.58245,0.447015,8.04387,-3.08366,421,10,63.4583,0.337891,0.855469,-1,1
1022436,-3.0729,0.757747,8.20289,1.08589,211,10,3.87767,0.632812,1.10156,-1,1
1087806,-2.91542,0.209214,1.93635,-2.01004,211,11,64.1418,0.363281,1.16406,-1,1
1143157,-3.18959,0.601336,7.31215,2.12819,211,10,88.3036,0.0810547,1.46094,-1,1
1176588,-3.6732,0.404663,7.97253,2.84077,321,11,77.3071,0.175781,1.35938,-1,1
1273410,-3.10241,0.53574,5.97256,-0.257123,211,10,44.7732,0.337891,0.523438,-1,1
1369129,-3.14763,0.716961,8.36109,2.54161,321,10,69.7021,0.117676,0.867188,-1,1
1409467,-3.40093,0.259717,3.89903,-2.12066,211,10,62.8958,0.138672,2.21875,-1,0
1451052,-3.09584,0.531361,5.88511,0.320523,211,11,34.3766,0.283203,0.351562,-1,0
1543381,-4.00418,0.122152,3.34972,-2.67949,211,12,79.5383,0.125,2.35938,-1,1
1622662,-3.72218,0.443722,9.18028,2.90797,211,10,51.9119,0.0839844,0.328125,-1,0
1624843,-3.75826,0.206806,4.43569,1.78412,321,10,44.0089,0.176758,1.22656,-1,1
34025,-3.60273,0.509041,9.3474,1.68377,321,11,47.2479,0.0878906,0.0917969,-1,1
47803,-3.54853,1.25828,21.8883,-1.75297,211,13,107.911,0.108398,0.308594,-1,0
253617,-4.14102,0.0937386,2.94726,-0.343287,321,10,18.3468,0.285156,0.734375,-1,1
265384,-3.47182,0.143518,2.31252,-1.2068,211,8,52.1652,0.345703,1.15625,-1,1
281163,-2.43272,0.34824,1.99848,-2.7627,211,9,62.2172,0.40625,10.125,-1,1
568187,-2.63801,0.791574,5.5635,0.591568,211,10,54.1877,0.0805664,0.558594,-1,1
611629,-3.49931,0.192699,3.19137,-0.0514385,321,10,25.2341,0.0957031,1.38281,-1,1
671026,-2.31045,0.358387,1.82386,-1.11689,211,9,160.329,0.322266,7.15625,-1,1
673899,-4.14748,0.201278,6.36947,2.64804,211,12,74.2748,0.25,0.232422,-1,0
707741,-3.6765,0.153443,3.03303,0.210377,321,11,33.8798,0.15918,1.52344,-1,1
746992,-3.68819,0.304106,6.08171,2.5092,211,10,94.8691,0.206055,0.417969,-1,1
780967,-2.94893,0.316979,3.03317,2.91362,321,11,51.1112,0.738281,1.42969,-1,1
800800,-3.72303,0.461365,9.5534,-2.38746,211,10,36.7026,0.178711,0.345703,-1,1
810456,-3.47753,1.93322,31.3282,-0.75942,411,10,67.6851,0.151367,0.198242,-1,1
827166,-3.11613,0.457858,5.17456,1.11704,211,9,80.3619,0.275391,0.878906,-1,1
